Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
PjISf4rkN5UO-lHLmrdZjQ,La Isla,1439 Myrtle Ave,"{'latitude': 40.699031, 'longitude': -73.918251}",105,4.0,11237
g9GIYh9NNpwL_O3m-aKiKg,KC Gourmet Empanadas,38 Ave B,"{'latitude': 40.72281, 'longitude': -73.98299}",64,4.5,10009
AIKjw2QLvVNdha3TciJYzg,Boqueria Soho,171 Spring St,"{'latitude': 40.724912, 'longitude': -74.0021299}",1015,4.0,10012
W5gIdWrPERIKd-LxbR6H8w,La Ilusion Restaurant,540 54th St,"{'latitude': 40.7856483, 'longitude': -74.0206146}",11,4.5,07093
CDHPw3Jb7iFsNOPIDWNhLg,El Viejo Yayo,317 9th St,"{'latitude': 40.669206, 'longitude': -73.985725}",171,3.5,11215
vXtaphLKwD_MxcjqvoXKcw,Sweets & Cortaditos,138 Washington Ave,"{'latitude': 40.785747709313, 'longitude': -74.1534257660223}",191,4.5,07109
BSzCTN8m5e5MIPSB6E-mOA,Jelisa's Cafe,1756 Victory Blvd,"{'latitude': 40.612942, 'longitude': -74.121753}",15,4.5,10314
m6p_huTMlmMvUNkxDL1YCQ,Havana Cafe,1247 Castle Hill Ave,"{'latitude': 40.8331000193312, 'longitude': -73.8516100868583}",207,4.0,10462
gVRmNlTp2n4qXgYDHx0NbQ,Cachapas y Mas,678 Seneca Ave,"{'latitude': 40.7029974, 'longitude': -73.9083213}",140,4.5,11385
tTOVOkgXehSp4fhzGFbpsA,Cafe Cello,48 W 46th St,"{'latitude': 40.75671, 'longitude': -73.98122}",45,4.0,10036
U2eO8yFSc9YTf_SPnog8cw,La Cocina,61 New St,"{'latitude': 40.7407808, 'longitude': -74.172243}",142,4.5,07102
kbjKDp2ZwZDyx8i6tppeug,Cuban Eddie's,110 W Shore Ave,"{'latitude': 40.9434343, 'longitude': -73.9954035}",134,4.0,07628
rksFeEbHSX4AON99nLVbMA,Cibao Restaurant,72 Clinton St,"{'latitude': 40.71916, 'longitude': -73.98484}",104,3.5,10002
fb4rR42U1JCK2FX5sqsTdw,La Gran Via Restaurant,3905 Bergenline Ave,"{'latitude': 40.77604, 'longitude': -74.02656}",33,4.0,07087
evQ9dNp7Fa3OFPwWXnojrQ,Lali Restaurant,630 10th Ave,"{'latitude': 40.76128, 'longitude': -73.993919}",160,4.5,10036
x7Y30Y_LUMuDRBejmNRrCQ,Patacon Pisao,85-22 Grand Ave,"{'latitude': 40.73515, 'longitude': -73.88126}",412,4.0,11373
FSLdHdT8LLiMjQ02yOrWwA,El Floridita Restaurant,3856 10th Ave,"{'latitude': 40.86395, 'longitude': -73.91953}",37,3.0,10034
