Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
XCpvVDi-eMDid3s6LrDIuw,Sido Falafel & More,267 Columbus Ave,"{'latitude': 40.7775898, 'longitude': -73.9785419}",173,4.0,10023
_MfIjyAh82uKoVU39Z7eDg,The Kebabçi West,417 Broadway,"{'latitude': 40.99167, 'longitude': -74.03273}",73,4.0,07675
h-oRYTQZrVg2mlO7tjmEew,Abu Rass,1057 Main St,"{'latitude': 40.892238, 'longitude': -74.156958}",201,4.0,07503
rWWRlHOPrIk_7ElfTdU65w,Zenon Taverna,3410 31st Ave,"{'latitude': 40.762819, 'longitude': -73.920872}",518,4.0,11106
07CFPHGST8k37uHYAGxYqQ,Pink Moose,1070 1st Ave,"{'latitude': 40.75911, 'longitude': -73.96212}",149,4.5,10022
vKMMLcGZ3TpJJ8Jr3cl_pg,nouri.cafe,1003 Main St,"{'latitude': 40.89387, 'longitude': -74.1583799}",37,4.5,07503
c40x0H2nNwR9JyV0z2iuow,Hunkar Restaurant,319 Hackensack St,"{'latitude': 40.83626, 'longitude': -74.09202}",121,4.0,07072
WekK6vHrQZ-81CijH2sGiw,Middle Eastern Halal Food,8601 5th Ave,"{'latitude': 40.6212580747582, 'longitude': -74.0261940658092}",148,4.0,11209
jJs-WtF7FdRy3NRU-5yt0g,Nanoosh,111 University Pl,"{'latitude': 40.73425, 'longitude': -73.99233}",254,3.5,10003
S4SzD0dzdzNO7FW8JM0dkQ,MEZZE Kosher Restaurant & Pizzeria Queens,100-18 Queens Blvd,"{'latitude': 40.7265825, 'longitude': -73.8536276}",77,4.0,11375
RJiU4vY5Rk6Dp4xew6FPFQ,Sumela Mediterranean Cafe & Grill,1606 1st Ave,"{'latitude': 40.7750785978051, 'longitude': -73.950450334847}",135,4.5,10028
ZbImVNrYNl3Z3PqwZ1UlLA,Pizzamore,323 Broad St,"{'latitude': 40.83574, 'longitude': -74.08832}",14,4.5,07072
