Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
vODvsWDPppO5-AoKpjcQ8w,Fu Xing,273 W 38th St,"{'latitude': 40.7547, 'longitude': -73.991055}",8,4.5,10018,chinese
lKxmH-hQ6ezKbq4URKrd-Q,May Wah Fast Food,190 Hester St,"{'latitude': 40.71825, 'longitude': -73.99842}",350,4.0,10013,chinese
rHg81VzTGVREMCfMmgYMog,Delicious Wok,5952 Summerfield St,"{'latitude': 40.700328, 'longitude': -73.896705}",31,4.5,11385,chinese
u5-S5ElOzXnavuZ2gFsCpg,Manting,150 W 49th St,"{'latitude': 40.7601476826859, 'longitude': -73.9829980954528}",271,3.5,10019,chinese
PKkCtyZQpVEzivSF41ZgIw,Sunrise Chinese Restaurant,3320 Broadway,"{'latitude': 40.760806, 'longitude': -73.923281}",50,3.5,11106,chinese
1fVp9c5Vw04ig171a_juRw,U Like,602 Marcy Ave,"{'latitude': 40.694007, 'longitude': -73.949259}",50,4.0,11206,chinese
3fBiB3slTfBpmf39vD7sJw,Jade Garden,4028 Broadway,"{'latitude': 40.841846, 'longitude': -73.938944}",87,3.5,10032,chinese
QGldR7s9_qV_35iGtkcNyA,Asia Harbor,402 Church Ave,"{'latitude': 40.643948, 'longitude': -73.9763473}",108,4.0,11218,chinese
croh2zWlbPyCQTNS11klcg,China River 川聚院,258 W 44th St,"{'latitude': 40.7581711239604, 'longitude': -73.9883149042726}",201,4.0,10036,chinese
zubN8Ve-RyoljRZV4NRxEQ,Wo Hop,17 Mott St,"{'latitude': 40.7142239034582, 'longitude': -73.9988691693115}",1466,3.5,10013,chinese
ZN2Z_ImFRxueRhNUSoCbWw,Panda Chinese Restaurant,20 Henry St,"{'latitude': 40.71272, 'longitude': -73.99688}",2,5.0,10002,chinese
YoGcGxo9JxE7NtmMtPaNng,Golden Wok,4218 43rd Ave,"{'latitude': 40.745129, 'longitude': -73.921549}",46,3.0,11104,chinese
EFihj7vsRRXiF5la-UURyw,Hop Kee,21 Mott St,"{'latitude': 40.714458, 'longitude': -73.998889}",795,3.5,10013,chinese
UJtUaOXnwtQA1rb-4BHsCg,Hai Sun Chinese Restaurant,651 Flatbush Ave,"{'latitude': 40.6575736999512, 'longitude': -73.9600143432617}",41,3.5,11225,chinese
s139bhrBbcVGxSjp9eTDcA,China Wok,1035 E 92nd St,"{'latitude': 40.64378, 'longitude': -73.9075}",1,5.0,11236,chinese
poRWXhCG1-mVxs1kuw_ZEg,Red Hot Szechuan,349 7th Ave,"{'latitude': 40.666088, 'longitude': -73.98191}",186,3.5,11215,chinese
3DmJv5rHFNyQykaUiXBOvA,Hop Lee Kitchen,992 Manhattan Ave,"{'latitude': 40.7329099, 'longitude': -73.95455}",43,3.5,11222,chinese
qNMPfDIoPFGHmEHnJBnl1A,Public Village,23 Essex St N,"{'latitude': 40.715441, 'longitude': -73.99006}",22,5.0,10002,chinese
oD0mN9vXuc1gFRyw1CG-Pw,New China Wok Chinese Kitchen,57 4th Ave,"{'latitude': 40.68257, 'longitude': -73.97927}",27,4.0,11217,chinese
dpCSDy9uefOEcY44FHss2Q,Hyo Dong Gak,51 W 35th St,"{'latitude': 40.7501219, 'longitude': -73.9862269}",411,3.5,10001,chinese
jwKPVep2qZYBUA6SLLQPvg,Legend 72,127 W 72nd St,"{'latitude': 40.77796, 'longitude': -73.9796901}",239,3.5,10023,chinese
XzMVQtnifzlFoq6Uj4795g,A Shen Zhou Restaurant,159 Wilson Ave,"{'latitude': 40.70026, 'longitude': -73.92469}",61,3.5,11237,chinese
mRhPjOOf17Q-a8CwLbmBvA,Empire Express,319 9th St,"{'latitude': 40.66918, 'longitude': -73.98567}",42,3.5,11215,chinese
gQ6DNeLNWQV-zwWyuFeBpg,No. 1 Chinese Restaurant,10 S William St,"{'latitude': 40.7046671846472, 'longitude': -74.0105490435282}",155,3.0,10004,chinese
s25mujxKWphsyFm0Ji1xYA,Mr Chow,324 E 57th St,"{'latitude': 40.7588502019644, 'longitude': -73.9643376320601}",362,3.0,10022,chinese
x3_DaW2lWCNovheuZV_nAw,小東北 Private Kitchen,3635 Main St,"{'latitude': 40.7624327, 'longitude': -73.8311868}",76,4.0,11354,chinese
k_y6o8zqI3cODdKABwWZ9g,China Garden,133 Irving Ave,"{'latitude': 40.703364, 'longitude': -73.921517}",13,4.5,11237,chinese
tS4aiWBYgzlqKX898jr3_w,Shun Wang Restaurant,81-25 Broadway,"{'latitude': 40.7431373596191, 'longitude': -73.8830413818359}",169,4.0,11373,chinese
Xf6e3HaP0AgMBxY7dEDkOA,99 Favor Taste,285 Grand St,"{'latitude': 40.7176199, 'longitude': -73.99249}",1862,4.0,10002,chinese
nAcVK-Y1_ojsRF_04o-x-A,Yin Ji Chang Fen Rice Roll,91 Bayard St,"{'latitude': 40.71583, 'longitude': -73.999336}",210,4.0,10013,chinese
lgS9lE0Y9FhzT68zCj5QCw,Hunan Bistro,96 3rd Ave,"{'latitude': 40.73234, 'longitude': -73.9881}",215,3.5,10003,chinese
a52GUjv7jYD3Baa0Ltbytw,Golden Dragon Kitchen,394 Metropolitan Ave,"{'latitude': 40.7139499, 'longitude': -73.95519}",22,3.5,11211,chinese
wdGMVLUzocmnl2tST0lheg,YunShang Rice Noodle House,53 Bayard St,"{'latitude': 40.71525, 'longitude': -73.99765}",192,4.0,10013,chinese
LU4mHDTgFxOuvuK1SFbJag,Asian 83,1605 2nd Ave,"{'latitude': 40.77626, 'longitude': -73.953269}",31,2.5,10028,chinese
zZkplEhRoGcsDxPgXpxEdQ,New Hong Kong House,1222 Cortelyou Rd,"{'latitude': 40.64009, 'longitude': -73.96632}",21,3.5,11218,chinese
lmiwPS9tl3cyMDGDeVstqQ,New Apolo,508 Grand St,"{'latitude': 40.71078, 'longitude': -73.95076}",143,3.5,11211,chinese
qw0OJ2GixAv4H99jNJ_1JA,Steam Box Rice Roll,6517 18th Ave,"{'latitude': 40.61865, 'longitude': -73.9903832226992}",22,4.5,11204,chinese
-2FAuHbWsc_rxuSaeYAhCw,Green Garden Village,216 Grand St,"{'latitude': 40.7190136, 'longitude': -73.9959638}",53,4.5,10013,chinese
aZMVSzm1ypJOkRsLVaMUVA,New Chin Chin Wu Restaurant,1615 Church Ave,"{'latitude': 40.64904, 'longitude': -73.96446}",8,4.5,11226,chinese
Va_mnsEvBghHXvc7uZIWJQ,Spice Symphony,182 Lexington Ave,"{'latitude': 40.744722, 'longitude': -73.981202}",597,4.0,10016,chinese
R3UNnA8EbjhNWBHS0wJ0VA,Grand Sichuan Eastern,1049 2nd Ave,"{'latitude': 40.75831, 'longitude': -73.96636}",251,3.5,10022,chinese
cQRQXI3-B5eGFCi_aj1IyQ,Golden City Chinese Restaurant,2545 Amsterdam Ave,"{'latitude': 40.8513247, 'longitude': -73.9283376}",12,4.5,10033,chinese
iKW9zBGWfE9CM6MfK0UtjA,Fong On,81 Division St,"{'latitude': 40.71417, 'longitude': -73.9937}",112,4.5,10002,chinese
XoxEVVf5Ci8nibQ-Q4P0nQ,Chinese Musician Restaurant,151 Greenpoint Ave,"{'latitude': 40.73042, 'longitude': -73.9537321}",135,3.0,11222,chinese
B7bxdtvLYR7Nmex4AIFd4w,RedFarm,2170 Broadway,"{'latitude': 40.782051, 'longitude': -73.980415}",615,3.5,10024,chinese
MzA6gitJKqfW4VrdS7AiQw,PACIFIC MOON,59-02 Broadway,"{'latitude': 40.75119, 'longitude': -73.90269}",87,4.0,11377,chinese
6oQKDCJrgDffPKXPTPBXlA,King Wah Restaurant,6417 Fresh Pond Rd,"{'latitude': 40.7099237520059, 'longitude': -73.8989976712028}",79,3.5,11385,chinese
qGgQMVExGERqGhZNDM2ROg,Wu Liang Ye,36 W 48th St,"{'latitude': 40.75781, 'longitude': -73.97994}",507,3.5,10036,chinese
nXh79laNQ7leN92F5Ore-Q,Forever Taste,27 Rutgers St,"{'latitude': 40.71294, 'longitude': -73.98979}",39,4.0,10002,chinese
VIur-OanRPkNvbo9rXRlEQ,East Wind Snack Shop,253 Smith St,"{'latitude': 40.683141, 'longitude': -73.992686}",29,4.0,11231,chinese
d_TC6Om2EBTzHVm_lCgNtg,Great NY Noodle Town,28 Bowery,"{'latitude': 40.7150363828814, 'longitude': -73.9971172437072}",1332,3.5,10013,chinese
s5JNxy0eAFgxS2Poi73ODw,Mala Project,41 W 46th St,"{'latitude': 40.756899, 'longitude': -73.980586}",328,4.0,10036,chinese
-KfM32STVYND4v_9l1YRug,Xi'an Famous Foods,54 Willoughby St,"{'latitude': 40.69212, 'longitude': -73.9867}",39,4.0,11201,chinese
H87c1gVVCKneyI0LxaDFxQ,Corgi Jianbing,4405 Hunter St,"{'latitude': 40.7474918, 'longitude': -73.9433018}",16,5.0,11101,chinese
E2qpRYXvqPWklaSOvdnO4A,Tofu On 7th,384 5th Ave,"{'latitude': 40.6710898, 'longitude': -73.9849197}",19,3.5,11215,chinese
1YGpTYD8xIuUpK_beMhzSw,The Rice Noodle,190 Bleecker St,"{'latitude': 40.729087, 'longitude': -74.001525}",144,4.0,10012,chinese
oDuhB0Nkc3qieg26OjFsHA,Steam House,76 Forsyth St,"{'latitude': 40.71722, 'longitude': -73.993186}",3,5.0,10002,chinese
GJZnf3B-ADjlCV1NXsHvGQ,Tang's Garden,1328 3rd Ave,"{'latitude': 40.7722574, 'longitude': -73.9589547}",100,3.0,10021,chinese
3cjw6qOQe5Qf_l_SciOfcQ,Yummy 88,130 Wilson Ave,"{'latitude': 40.70075, 'longitude': -73.92605}",21,3.0,11237,chinese
xOL2SC34gdhKHSbyaDz9BA,Pearls,796 Amsterdam Ave,"{'latitude': 40.7958833, 'longitude': -73.9692167}",153,3.0,10025,chinese
kwGaeWUVC_MIxMFw0sM-Ww,Hong Kong Express,989 Wyckoff Ave,"{'latitude': 40.69617, 'longitude': -73.904721}",45,4.0,11385,chinese
6KQ-jlXjOgb_uVeZxgimqQ,Hua Long Chinese Restaurant,706 Fulton St,"{'latitude': 40.6857872009277, 'longitude': -73.9737319946289}",27,3.5,11217,chinese
Y92VtOkTZ6BirkJbUKCMOw,Rong Cheng House,242 W 56th St,"{'latitude': 40.76572, 'longitude': -73.98286}",64,4.0,10019,chinese
y8JSKjpWeQg8vzm5wovOwQ,The Bund,100-30 Queens Blvd,"{'latitude': 40.7264404960967, 'longitude': -73.8532474276788}",265,3.5,11375,chinese
bSi2f2TaOr4RVTI5eFt0wQ,Taste Of North China,75 Montgomery St,"{'latitude': 40.7167868, 'longitude': -74.0377625661521}",229,3.0,07302,chinese
O8-3tePMQIB4Kv_-JCrM9g,PO Lee Chinese Restaurant,301 Malcolm X Blvd,"{'latitude': 40.681767, 'longitude': -73.928535}",7,4.0,11233,chinese
e1r5NNXmsCX7XGhJYzZtJA,Spring Garden,4710 Ave N,"{'latitude': 40.61867, 'longitude': -73.92938}",24,3.0,11234,chinese
w0pDi_iMZd5MqYQ7t5q1dQ,Christopher's Golden Woks,159 Christopher St,"{'latitude': 40.73284, 'longitude': -74.00836}",56,3.5,10014,chinese
lQ8Fzgji9qmgRXkFcvAsVQ,Chong Qing Xiao Mian,796 9th Ave,"{'latitude': 40.76513, 'longitude': -73.98753}",309,4.0,10019,chinese
agCuWjaUJ8xBO_PDDQRiGw,S Wan Cafe 洋紫荆,85 Eldridge St Lower E,"{'latitude': 40.71725, 'longitude': -73.99254}",123,4.5,10002,chinese
JaKLZrh1Y_2qB_0Gc3bk3A,Ollie's Sichuan,411 W 42nd St,"{'latitude': 40.75884, 'longitude': -73.99319}",499,3.5,10036,chinese
DH6vM_NdIN5q-xfiHnJ3mA,Red Bowl,208 Bedford Ave,"{'latitude': 40.7170493866292, 'longitude': -73.958762175149}",257,3.5,11211,chinese
QBhHq4eN7rtFzmDUciVL-Q,King Wok,222 Varick St,"{'latitude': 40.72904, 'longitude': -74.0050399}",140,3.5,10014,chinese
H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,484 Amsterdam Ave,"{'latitude': 40.78609, 'longitude': -73.97658}",1188,4.0,10024,chinese
RUnj4RTVOSbbHE5zyguhrg,No 1 Flower Drum House,21-05 31st St,"{'latitude': 40.777674, 'longitude': -73.908463}",95,3.5,11105,chinese
wqdFd3DZD_uTXRW784mFkg,A-Pou's Taste,963 Grand St,"{'latitude': 40.71326, 'longitude': -73.93616}",54,4.5,11211,chinese
3OT1deSiIYhrcXWJ1sD3wA,Shui Mei Cafe,67 E Broadway,"{'latitude': 40.7135318, 'longitude': -73.9948386}",42,4.5,10002,chinese
AJKcsxpc9IthvhdEnfqogg,Good Chinese Restaurant,663 Knickerbocker Ave,"{'latitude': 40.6951122106303, 'longitude': -73.9116479761463}",151,4.0,11221,chinese
ZpifrJsBsz7RUT1_Tyu9nQ,Hot Space,774 51st St,"{'latitude': 40.64068, 'longitude': -74.00476}",133,4.5,11220,chinese
SBJHGtqJyfaU47NPjGAU6A,China Jade,1643 2nd Ave,"{'latitude': 40.777392, 'longitude': -73.952329}",160,3.5,10028,chinese
BbODF2tZuw4xW_RFwMzwRg,Jiangnan Chinese Cuisine,103 Washington St,"{'latitude': 40.7084231394503, 'longitude': -74.0140241895666}",55,3.5,10006,chinese
8Ef9eUwj4fO3uyY1dgEHsg,Splendid China,2038 Amsterdam Ave,"{'latitude': 40.835598, 'longitude': -73.940437}",32,3.5,10032,chinese
uaFHoq-a5XqxF-bsOK9_Qg,Real Kung Fu Little Steamed Buns Ramen,811 8th Ave,"{'latitude': 40.7616286634162, 'longitude': -73.9868181646996}",1011,3.5,10019,chinese
OWALknbRruLyO8KFPATf_Q,New Jin Shing,1794 Broadway,"{'latitude': 40.682073, 'longitude': -73.909389}",33,4.0,11207,chinese
0GftSP2dRwEzujkv2VKIgA,Wok Wok Southeast Asian Kitchen,11 Mott St,"{'latitude': 40.7140555, 'longitude': -73.9988387116394}",979,4.0,10013,chinese
cWPdP8_GqEWxZKRiOonfDg,Di Di Restaurant,2318 Nostrand Ave,"{'latitude': 40.62813, 'longitude': -73.94729}",38,4.0,11210,chinese
XjPfgkSP-RDEkq_ox8fE3A,King's Chef,4311 28th Ave,"{'latitude': 40.764358, 'longitude': -73.910705}",56,3.5,11103,chinese
YdAtCf_13UK-uvXuOMrhNg,Radiance,208 E 50th St,"{'latitude': 40.7555779423723, 'longitude': -73.9703503944427}",174,3.5,10022,chinese
zPMSuQJRpXi11G_Tqv1LJQ,Mr. Wonton,78-05 Jamaica Ave,"{'latitude': 40.6919899, 'longitude': -73.8639984}",26,4.0,11421,chinese
VG0XPr9jSrgd8p5WPD1HaQ,Ollies To Go,307 E 77th St,"{'latitude': 40.771918, 'longitude': -73.955451}",55,3.5,10075,chinese
G9uSeXMXv6QB8ZEQeOhYVA,Good Friend 1,1376 Nostrand Ave,"{'latitude': 40.65314, 'longitude': -73.9499699}",22,3.5,11226,chinese
k8GFfCXO2FIIJIo0ICYSRA,Bao Bao Cafe,106 Greenwich St,"{'latitude': 40.70854, 'longitude': -74.01367}",195,4.0,10006,chinese
PUwrkoUztUYs4VdHlK9qBg,Wa Lung Kitchen,557 Grand St,"{'latitude': 40.713919, 'longitude': -73.980251}",68,3.0,10002,chinese
AbfZkSRMtiHE3naWrN-0Eg,Fei Ma,79 Ave A,"{'latitude': 40.725114, 'longitude': -73.9845239}",51,3.5,10009,chinese
u6Yrkowq8k5zBpClvjX2FA,Happy Garden Chinese Restaurant,7211 3rd Ave,"{'latitude': 40.63314, 'longitude': -74.02678}",45,4.0,11209,chinese
rBUTVjRs5CcEMe3dfVRZJQ,Ho Foods,110 E 7th St,"{'latitude': 40.72634, 'longitude': -73.98478}",294,4.0,10009,chinese
4PG9npz7q_LP2H5LfDjWig,#1 Garden Chinese,221 Prospect Park W,"{'latitude': 40.660046, 'longitude': -73.980313}",61,3.5,11215,chinese
IoAUbSudW1Mds5_XY_01Rg,Mission - Brooklyn,599 Johnson Ave,"{'latitude': 40.70933, 'longitude': -73.92315}",73,3.5,11237,chinese
2rqb2T5IS2D7A6UB5QwNKw,Yun Nan Flavor Garden,5121 8th Ave,"{'latitude': 40.639996, 'longitude': -74.004509}",309,4.0,11220,chinese
XmycF9-fpEPlgMe8_qgJrQ,Lucky Eight,5204 8th Ave,"{'latitude': 40.639961, 'longitude': -74.00509}",207,3.5,11220,chinese
FFKUWNdzq1ObyGBDDLqckg,Xi'An Town,165 Bedford Ave,"{'latitude': 40.71841, 'longitude': -73.95694}",68,3.5,11211,chinese
hNFe8WhCibrqT4sFcZmAgw,Kong Sihk Tong 港食堂,65 Bayard St,"{'latitude': 40.71542, 'longitude': -73.99813}",269,4.0,10013,chinese
Ex_qolTE5syJ8so0NscfGw,King Wah,21-04 Newtown Ave,"{'latitude': 40.7719699594225, 'longitude': -73.9257651953376}",45,3.5,11102,chinese
EDLKX7cCxPbmbmo1XG3xJQ,Grand Sichuan,342 Grove St,"{'latitude': 40.72047, 'longitude': -74.04252}",462,3.0,07302,chinese
Ece_DRuD1yQjRPJBAebRpw,Kung Fu Little Steamed Buns Ramen,146 E 55th St,"{'latitude': 40.7592514705491, 'longitude': -73.9694294705987}",319,3.5,10022,chinese
FH978pIP1TLRuPAH-MbWIQ,Jing Fong Restaurant,20 Elizabeth St,"{'latitude': 40.7159552385198, 'longitude': -73.9971831076206}",2381,3.5,10013,chinese
WRPJeH3goSpj5ke3Pkrnfw,Burp Bowl Cafe,134 E 27th St,"{'latitude': 40.74183, 'longitude': -73.98271}",222,4.5,10010,chinese
l1nX-f46dmOEmYPoiuLSaw,Peking Duck House,236 E 53rd St,"{'latitude': 40.756912, 'longitude': -73.968109}",457,3.5,10022,chinese
RoPrfBqmRTqw_cBqcWAfYA,Dim Sum Bar,167 Grand St,"{'latitude': 40.714735, 'longitude': -73.961346}",197,4.0,11249,chinese
cCHkQ5oISNafWnLoBpsagg,Yue Wong Restaurant,60 Bayard St,"{'latitude': 40.715546, 'longitude': -73.99774}",6,4.5,10013,chinese
E7q1Qf6380N_aMqz28EgNw,Duckedup,139 Ludlow St,"{'latitude': 40.7205, 'longitude': -73.98826}",4,4.5,10002,chinese
_WXa2M3gz2Mi0ys3s88nDw,La Salle Dumpling Room,3141 Broadway,"{'latitude': 40.81407, 'longitude': -73.959833}",256,4.0,10027,chinese
ApjmgPwYXgrb0JurjQZO4w,Fortune Cookie Chinese Kitchen,611 Manhattan Ave,"{'latitude': 40.72338, 'longitude': -73.9507}",46,3.5,11222,chinese
oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,409 W 15th St,"{'latitude': 40.74207, 'longitude': -74.00565}",1008,4.5,10011,chinese
To_cXGhJEjw3NT4v8mzFxg,Triple 8,736 East 152nd St,"{'latitude': 40.8156899, 'longitude': -73.9074}",4,3.5,10455,chinese
OQ3qKAxzaqvc44Q95AJRbQ,Crispy Burger,196 Smith St,"{'latitude': 40.685075, 'longitude': -73.991769}",5,4.0,11201,chinese
9gktK6DNHb3k0y-o6nP7pA,J's Wong,717 Franklin Ave,"{'latitude': 40.67402, 'longitude': -73.95661}",66,3.5,11238,chinese
OXTcpNk9ZXuOxPnjpcSs7w,Pearl Garden,14508 14th Ave,"{'latitude': 40.786695, 'longitude': -73.8219}",109,4.0,11357,chinese
KEWIhmU2R2kZH3BtARkWlg,Nuan Xin Rice Roll,67A Eldridge St,"{'latitude': 40.71662, 'longitude': -73.99286}",16,4.0,10002,chinese
ak9vroilf-vpA_GSNWX2Jg,Imperial Palace,13613 37th Ave,"{'latitude': 40.761867, 'longitude': -73.830619}",435,4.0,11354,chinese
CKG7LVmSlvI93scyb1aVeg,Mr Wonton,73 7th Ave,"{'latitude': 40.67517, 'longitude': -73.97481}",200,3.5,11217,chinese
OX2B4KARPKNTxC39wpcqDA,A & C Kitchen,136 Avenue C,"{'latitude': 40.72501, 'longitude': -73.978}",35,3.5,10009,chinese
-lDxXHNUNrwWUFnvnL_WSQ,Ruby Kitchen,162 Park Pl,"{'latitude': 40.6775678694248, 'longitude': -73.9730239659548}",32,3.5,11217,chinese
UiBQ8Uyu4wfOtEM1Rr8ycA,Shanghai Asian Cuisine,14A Elizabeth St,"{'latitude': 40.7159077, 'longitude': -73.997383}",496,4.0,10013,chinese
bzr6GEQyjpgbkhHAsYaljQ,Randy's Chinese Food,1693 Putnam Ave,"{'latitude': 40.700336, 'longitude': -73.906774}",54,3.0,11385,chinese
9HD5HQiTkURkx5i7hL92EA,Spicy Moon West Village,68 W 3rd St,"{'latitude': 40.729318, 'longitude': -73.99832}",53,5.0,10012,chinese
lkWcA6W73HDgogF5D104-w,Grand Shanghai House,9 Pell St,"{'latitude': 40.714603, 'longitude': -73.997787}",39,4.5,10013,chinese
YIwYw_A_LRwK66HBTzogYQ,Xing's Chef,46-20 Ditmars Blvd,"{'latitude': 40.7701092079077, 'longitude': -73.9021204913637}",84,4.0,11105,chinese
um0U71kITL1NtD4Am6D8Mg,New Yee Li,6619 Fort Hamilton Pkwy,"{'latitude': 40.6297913226164, 'longitude': -74.0102203479377}",14,4.0,11219,chinese
wxUTM-FkpCvnoTGJfSXkWg,China King,285 3rd Ave,"{'latitude': 40.738249, 'longitude': -73.983329}",41,3.0,10010,chinese
5u4T6-Z-KhHrRZ9g54pugQ,Carol's Bun,139 E Broadway,"{'latitude': 40.7138317002555, 'longitude': -73.9914554524045}",35,4.0,10002,chinese
czQm6Ull9V6b-64amhUMyA,Good Taste Restaurant,3371 Broadway,"{'latitude': 40.8214624, 'longitude': -73.9543845}",54,4.0,10031,chinese
fa5a7jksUak7yleWLWMigg,Joe’s Steam Rice Roll,261 Canal St,"{'latitude': 40.7190194496717, 'longitude': -74.0008207038045}",281,4.0,10013,chinese
BPErPpKSNluwcjbKRgze3w,Xi'an Famous Foods,328 E 78th St,"{'latitude': 40.77197, 'longitude': -73.95452}",530,4.0,10075,chinese
Jn_p5WaprUY3Ql_539gsWw,M&J Asian Cuisine,600 E 14th St,"{'latitude': 40.7292851717997, 'longitude': -73.9780369922164}",41,3.5,10009,chinese
pb_cHcy8D8UC-jQ-Q524ug,Som Bo,143 8th Ave,"{'latitude': 40.74192, 'longitude': -74.00136}",223,4.0,10011,chinese
VBb86ambhnebBuFjVYU0Zw,New City,236 Knickerbocker Ave,"{'latitude': 40.7029774649578, 'longitude': -73.9258919279945}",17,3.0,11237,chinese
bT4CDzyhV-frXV6ijvXnvw,Super Taste,26 Eldridge St,"{'latitude': 40.715117, 'longitude': -73.9933339}",564,4.0,10002,chinese
oowNI_aUmGEFa_VW8BFgRg,Tri Dim Shanghai,1378 3rd Ave,"{'latitude': 40.773951, 'longitude': -73.957927}",407,4.0,10075,chinese
Ckz_1t4nUoFf2Yw-uuK4jQ,Mr Chen,5905 Myrtle Ave,"{'latitude': 40.70068, 'longitude': -73.8999599}",67,3.0,11385,chinese
9FwX2ye1eCxnPVoQOHHr3g,East Wind Snack Shop,471 16th St,"{'latitude': 40.6603409, 'longitude': -73.9799505}",197,4.0,11215,chinese
DKGUSLiqNchBNatKoPM9QQ,Junzi Kitchen,2896 Broadway,"{'latitude': 40.8057641877461, 'longitude': -73.9652019005902}",187,4.0,10025,chinese
Ej-hrhc8HFWfijN4X5akOg,Dim Sum Palace,33 W 33rd St,"{'latitude': 40.7486, 'longitude': -73.98676}",104,4.0,10001,chinese
F_16U6tXkSSZYsjotzr-cA,AppeThaize,75 Baxter St,"{'latitude': 40.716353, 'longitude': -73.999926}",4,4.0,10013,chinese
OvdCm3j_5HzItolfvwrEUA,Lilli & Loo,792 Lexington Ave,"{'latitude': 40.763858, 'longitude': -73.967269}",402,3.5,10065,chinese
xBTqo83cgF4TvCjKFjlwqQ,La Dinastia II,4059 Broadway,"{'latitude': 40.8431911, 'longitude': -73.9393521}",65,3.5,10032,chinese
cGSLzPA_SCWrN3cyT86Nhw,Dun Huang - Upper West,1268 Amsterdam Ave,"{'latitude': 40.81106, 'longitude': -73.95818}",78,3.5,10027,chinese
TBW3arqP85VbGqOlQ3PM1Q,West Side Wok,691 Amsterdam Ave,"{'latitude': 40.79235, 'longitude': -73.97139}",6,4.5,10025,chinese
53lgp8fFEuK3Yo7yeXc89A,Tim Ho Wan - Hell's Kitchen,610 9th Ave,"{'latitude': 40.75935, 'longitude': -73.99175}",385,3.5,10036,chinese
bMAsaXIDMActYCYCw0HcCQ,No 1 Chinese Restaurant,825 W 181st St,"{'latitude': 40.8513816, 'longitude': -73.9394706}",118,3.5,10033,chinese
0mRtZ39VQI5CfHEJ7zDwug,Duck Wong,2341 86th St,"{'latitude': 40.6002, 'longitude': -73.9904}",191,4.0,11214,chinese
PGBHteqfNcTqesQFKqqdsg,China New Star,2212 Flatbush Ave,"{'latitude': 40.615961, 'longitude': -73.929765}",132,3.5,11234,chinese
PBh9J_5HF8dtg2MTTUqVnw,Autumn Asian Restaurant,349 Flatbush Ave,"{'latitude': 40.677148, 'longitude': -73.9721409}",45,3.5,11238,chinese
-zyyt6r1dou9i3vZxwWWeA,New No. 1,1011 Bedford Ave,"{'latitude': 40.68935, 'longitude': -73.95494}",28,3.0,11205,chinese
xP7hDsKGMT44Ykmkr3gECA,New Kam Sheng,454 W 238th St,"{'latitude': 40.88724, 'longitude': -73.90524}",24,3.5,10463,chinese
-lgNzAEyFr8LCTuBTWnAMg,Dim Sum Palace,28 W 56th St,"{'latitude': 40.7628979550614, 'longitude': -73.9759572967887}",306,4.0,10019,chinese
B87c3bE_u53yNYO1cmHSIw,Flor de Mayo,2651 Broadway,"{'latitude': 40.797859, 'longitude': -73.969948}",579,4.0,10025,chinese
eQKYZWnBjPUjINAnFmrmbA,P.F. Chang's,10 Port Imperial Blvd,"{'latitude': 40.7802677928232, 'longitude': -74.0095958081818}",468,2.5,07093,chinese
EV2grf7NhNHQTmBXfu1-NA,Dragon Gate Chinese Cuisine,1944 37th St,"{'latitude': 40.778622, 'longitude': -73.9026148701016}",26,4.0,11105,chinese
QaolMEijS7L6eodSneOdng,Tri Dim West,467 Columbus Ave,"{'latitude': 40.78412, 'longitude': -73.97368}",100,4.0,10024,chinese
h4co9O0SLuvhTtr_Cs9IIQ,New Kam Lai,890 Amsterdam Ave,"{'latitude': 40.7989112, 'longitude': -73.967015}",38,4.0,10025,chinese
dSZH0XgoZ-AT0qezA9Xx-g,King's Wok,4912 30th Ave,"{'latitude': 40.76005, 'longitude': -73.90741}",25,4.0,11377,chinese
d6i6sGHtPmyUkHze5S1lIQ,Hunan House I,382 Summit Ave,"{'latitude': 40.72857, 'longitude': -74.06242}",43,4.0,07306,chinese
WgQkB7cbPNgj0pLin7gQtw,La Nueva Victoria,2536 Broadway,"{'latitude': 40.79372, 'longitude': -73.971954}",96,3.0,10025,chinese
hdiQrGDT8enOzpxaipBzNA,Mee Noodle Shop & Grill,223 1st Ave,"{'latitude': 40.7309882, 'longitude': -73.983084}",129,3.0,10003,chinese
gNFgZSfndMAjK0ClvQ5Q2A,Moon Palace Kitchen,63-12 Flushing Ave,"{'latitude': 40.72222, 'longitude': -73.90177}",24,3.0,11378,chinese
WEa266y5CsANNqvyfG7elA,King's Kitchen,158 Lewis Ave,"{'latitude': 40.6913483887911, 'longitude': -73.9367651939392}",6,5.0,11221,chinese
AlI7c_m9flexz49nzgam2g,Bo Hai Dumpling Town,217 E Broadway,"{'latitude': 40.714058, 'longitude': -73.987381}",6,4.5,10002,chinese
2UmeXoBQ6zRNn0Zv_VcAjw,JiangNan 江南食府,133-42 39th Ave,"{'latitude': 40.759239, 'longitude': -73.83256}",61,4.5,11354,chinese
6qR5GGsP8BkyMfOY3dpmmw,Peking Garden,362 Wilson Ave,"{'latitude': 40.69498, 'longitude': -73.91616}",7,3.5,11221,chinese
